Indicator Type,County,Value
Respiratory_Disease_Deaths,51515,
Respiratory_Disease_Deaths,51520,84.9
Respiratory_Disease_Deaths,51520,56.1
Respiratory_Disease_Deaths,51530,
Respiratory_Disease_Deaths,51530,
Respiratory_Disease_Deaths,51540,27.6
Respiratory_Disease_Deaths,51540,34.4
Respiratory_Disease_Deaths,51550,39.6
Respiratory_Disease_Deaths,51550,49.8
Respiratory_Disease_Deaths,51570,78.3
Respiratory_Disease_Deaths,51570,48.5
Respiratory_Disease_Deaths,51580,
Respiratory_Disease_Deaths,51580,
Respiratory_Disease_Deaths,51590,93.6
Respiratory_Disease_Deaths,51590,58.1
Respiratory_Disease_Deaths,51595,
Respiratory_Disease_Deaths,51595,
Respiratory_Disease_Deaths,51600,
Respiratory_Disease_Deaths,51600,
Respiratory_Disease_Deaths,51610,
Respiratory_Disease_Deaths,51610,
Respiratory_Disease_Deaths,51620,
Respiratory_Disease_Deaths,51620,
Respiratory_Disease_Deaths,51630,48.6
Respiratory_Disease_Deaths,51630,54.4
Respiratory_Disease_Deaths,51640,125.4
Respiratory_Disease_Deaths,51640,79.2
Respiratory_Disease_Deaths,51650,45.6
Respiratory_Disease_Deaths,51650,49.7
Respiratory_Disease_Deaths,51660,25.3
Respiratory_Disease_Deaths,51660,32.7
Respiratory_Disease_Deaths,51670,74.0
Respiratory_Disease_Deaths,51670,64.3
Respiratory_Disease_Deaths,51678,
Respiratory_Disease_Deaths,51678,
Respiratory_Disease_Deaths,51680,44.6
Respiratory_Disease_Deaths,51680,37.4
Respiratory_Disease_Deaths,51683,
Respiratory_Disease_Deaths,51683,
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51690,64.1
Respiratory_Disease_Deaths,51690,45.7
Respiratory_Disease_Deaths,51700,33.8
Respiratory_Disease_Deaths,51700,39.5
Respiratory_Disease_Deaths,51710,41.0
Respiratory_Disease_Deaths,51710,51.1
Respiratory_Disease_Deaths,51720,
Respiratory_Disease_Deaths,51720,
Respiratory_Disease_Deaths,51730,51.6
Respiratory_Disease_Deaths,51730,43.3
Respiratory_Disease_Deaths,51735,
Respiratory_Disease_Deaths,51735,
Respiratory_Disease_Deaths,51740,48.1
Respiratory_Disease_Deaths,51740,44.2
Respiratory_Disease_Deaths,51750,40.8
Respiratory_Disease_Deaths,51750,58.9
Respiratory_Disease_Deaths,51760,37.1
Respiratory_Disease_Deaths,51760,39.5
Respiratory_Disease_Deaths,51770,73.7
Respiratory_Disease_Deaths,51770,60.3
Respiratory_Disease_Deaths,51775,77.2
Respiratory_Disease_Deaths,51775,56.6
Respiratory_Disease_Deaths,51790,57.2
Respiratory_Disease_Deaths,51790,36.9
Respiratory_Disease_Deaths,51800,40.8
Respiratory_Disease_Deaths,51800,46.1
Respiratory_Disease_Deaths,51810,33.7
Respiratory_Disease_Deaths,51810,41.9
Respiratory_Disease_Deaths,51820,70.2
Respiratory_Disease_Deaths,51820,53.1
Respiratory_Disease_Deaths,51830,
Respiratory_Disease_Deaths,51830,
Respiratory_Disease_Deaths,51840,55.3
Respiratory_Disease_Deaths,51840,47.6
Respiratory_Disease_Deaths,51001,58.4
Respiratory_Disease_Deaths,51001,42.1
Respiratory_Disease_Deaths,51003,35.9
Respiratory_Disease_Deaths,51003,32.2
Respiratory_Disease_Deaths,51005,76.5
Respiratory_Disease_Deaths,51005,51.6
Respiratory_Disease_Deaths,51007,38.8
Respiratory_Disease_Deaths,51007,32.0
Respiratory_Disease_Deaths,51009,47.8
Respiratory_Disease_Deaths,51009,39.4
Respiratory_Disease_Deaths,51011,52.6
Respiratory_Disease_Deaths,51011,41.2
Respiratory_Disease_Deaths,51013,17.8
Respiratory_Disease_Deaths,51013,23.5
Respiratory_Disease_Deaths,51015,43.1
Respiratory_Disease_Deaths,51015,37.4
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51019,43.0
Respiratory_Disease_Deaths,51019,39.1
Respiratory_Disease_Deaths,51021,61.0
Respiratory_Disease_Deaths,51021,49.4
Respiratory_Disease_Deaths,51023,38.7
Respiratory_Disease_Deaths,51023,34.8
Respiratory_Disease_Deaths,51025,30.3
Respiratory_Disease_Deaths,51025,24.8
Respiratory_Disease_Deaths,51027,104.4
Respiratory_Disease_Deaths,51027,93.0
Respiratory_Disease_Deaths,51029,45.4
Respiratory_Disease_Deaths,51029,43.2
Respiratory_Disease_Deaths,51031,38.7
Respiratory_Disease_Deaths,51031,33.8
Respiratory_Disease_Deaths,51033,42.6
Respiratory_Disease_Deaths,51033,41.6
Respiratory_Disease_Deaths,51035,75.6
Respiratory_Disease_Deaths,51035,54.6
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51037,56.9
Respiratory_Disease_Deaths,51037,40.5
Respiratory_Disease_Deaths,51041,29.4
Respiratory_Disease_Deaths,51041,40.4
Respiratory_Disease_Deaths,51043,63.1
Respiratory_Disease_Deaths,51043,51.9
Respiratory_Disease_Deaths,51045,
Respiratory_Disease_Deaths,51045,
Respiratory_Disease_Deaths,51047,37.5
Respiratory_Disease_Deaths,51047,41.4
Respiratory_Disease_Deaths,51049,41.1
Respiratory_Disease_Deaths,51049,35.6
Respiratory_Disease_Deaths,51051,88.7
Respiratory_Disease_Deaths,51051,73.8
Respiratory_Disease_Deaths,51053,37.7
Respiratory_Disease_Deaths,51053,38.2
Respiratory_Disease_Deaths,51057,70.7
Respiratory_Disease_Deaths,51057,51.3
Respiratory_Disease_Deaths,51059,15.4
Respiratory_Disease_Deaths,51059,21.5
Respiratory_Disease_Deaths,51061,37.2
Respiratory_Disease_Deaths,51061,40.6
Respiratory_Disease_Deaths,51063,60.5
Respiratory_Disease_Deaths,51063,45.7
Respiratory_Disease_Deaths,51065,29.6
Respiratory_Disease_Deaths,51065,28.7
Respiratory_Disease_Deaths,51067,44.7
Respiratory_Disease_Deaths,51067,37.1
Respiratory_Disease_Deaths,51069,41.0
Respiratory_Disease_Deaths,51069,46.0
Respiratory_Disease_Deaths,51071,75.9
Respiratory_Disease_Deaths,51071,56.4
Respiratory_Disease_Deaths,51073,48.9
Respiratory_Disease_Deaths,51073,45.8
Respiratory_Disease_Deaths,51075,41.6
Respiratory_Disease_Deaths,51075,38.7
Respiratory_Disease_Deaths,51077,81.3
Respiratory_Disease_Deaths,51077,51.5
Respiratory_Disease_Deaths,51079,38.2
Respiratory_Disease_Deaths,51079,42.9
Respiratory_Disease_Deaths,51081,39.5
Respiratory_Disease_Deaths,51081,45.7
Respiratory_Disease_Deaths,51083,73.7
Respiratory_Disease_Deaths,51083,50.1
Respiratory_Disease_Deaths,51085,38.4
Respiratory_Disease_Deaths,51085,40.2
Respiratory_Disease_Deaths,51087,42.9
Respiratory_Disease_Deaths,51087,41.9
Respiratory_Disease_Deaths,51089,60.2
Respiratory_Disease_Deaths,51089,43.6
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51093,43.3
Respiratory_Disease_Deaths,51093,42.5
Respiratory_Disease_Deaths,51095,34.2
Respiratory_Disease_Deaths,51095,23.1
Respiratory_Disease_Deaths,51097,
Respiratory_Disease_Deaths,51097,
Respiratory_Disease_Deaths,51099,30.7
Respiratory_Disease_Deaths,51099,41.6
Respiratory_Disease_Deaths,51101,40.9
Respiratory_Disease_Deaths,51101,42.6
Respiratory_Disease_Deaths,51103,95.6
Respiratory_Disease_Deaths,51103,39.8
Respiratory_Disease_Deaths,51105,74.2
Respiratory_Disease_Deaths,51105,62.2
Respiratory_Disease_Deaths,51107,11.7
Respiratory_Disease_Deaths,51107,25.5
Respiratory_Disease_Deaths,51109,40.6
Respiratory_Disease_Deaths,51109,39.4
Respiratory_Disease_Deaths,51111,49.3
Respiratory_Disease_Deaths,51111,40.0
Respiratory_Disease_Deaths,51113,46.6
Respiratory_Disease_Deaths,51113,36.5
Respiratory_Disease_Deaths,51115,55.5
Respiratory_Disease_Deaths,51115,31.6
Respiratory_Disease_Deaths,51117,66.0
Respiratory_Disease_Deaths,51117,45.0
Respiratory_Disease_Deaths,51119,55.9
Respiratory_Disease_Deaths,51119,30.1
Respiratory_Disease_Deaths,51121,30.9
Respiratory_Disease_Deaths,51121,41.3
Respiratory_Disease_Deaths,51125,54.8
Respiratory_Disease_Deaths,51125,40.7
Respiratory_Disease_Deaths,51127,30.3
Respiratory_Disease_Deaths,51127,33.6
Respiratory_Disease_Deaths,51131,55.3
Respiratory_Disease_Deaths,51131,32.3
Respiratory_Disease_Deaths,51133,72.3
Respiratory_Disease_Deaths,51133,36.4
Respiratory_Disease_Deaths,51135,54.4
Respiratory_Disease_Deaths,51135,40.7
Respiratory_Disease_Deaths,51137,48.7
Respiratory_Disease_Deaths,51137,38.6
Respiratory_Disease_Deaths,51139,41.6
Respiratory_Disease_Deaths,51139,32.1
Respiratory_Disease_Deaths,51141,53.4
Respiratory_Disease_Deaths,51141,35.7
Respiratory_Disease_Deaths,51143,48.6
Respiratory_Disease_Deaths,51143,39.3
Respiratory_Disease_Deaths,51145,29.2
Respiratory_Disease_Deaths,51145,42.6
Respiratory_Disease_Deaths,51147,54.7
Respiratory_Disease_Deaths,51147,49.0
Respiratory_Disease_Deaths,51149,28.6
Respiratory_Disease_Deaths,51149,39.9
Respiratory_Disease_Deaths,51153,17.0
Respiratory_Disease_Deaths,51153,36.4
Respiratory_Disease_Deaths,51155,63.5
Respiratory_Disease_Deaths,51155,47.9
Respiratory_Disease_Deaths,51157,
Respiratory_Disease_Deaths,51157,
Respiratory_Disease_Deaths,51159,81.5
Respiratory_Disease_Deaths,51159,55.1
Respiratory_Disease_Deaths,51161,55.0
Respiratory_Disease_Deaths,51161,41.3
Respiratory_Disease_Deaths,51163,43.4
Respiratory_Disease_Deaths,51163,30.9
Respiratory_Disease_Deaths,51165,39.4
Respiratory_Disease_Deaths,51165,32.7
Respiratory_Disease_Deaths,51167,75.1
Respiratory_Disease_Deaths,51167,62.7
Respiratory_Disease_Deaths,51169,83.5
Respiratory_Disease_Deaths,51169,59.0
Respiratory_Disease_Deaths,51171,52.3
Respiratory_Disease_Deaths,51171,37.1
Respiratory_Disease_Deaths,51173,115.9
Respiratory_Disease_Deaths,51173,85.6
Respiratory_Disease_Deaths,51175,44.7
Respiratory_Disease_Deaths,51175,38.9
Respiratory_Disease_Deaths,51177,30.8
Respiratory_Disease_Deaths,51177,44.2
Respiratory_Disease_Deaths,51179,16.2
Respiratory_Disease_Deaths,51179,31.7
Respiratory_Disease_Deaths,51181,
Respiratory_Disease_Deaths,51181,
Respiratory_Disease_Deaths,51183,51.1
Respiratory_Disease_Deaths,51183,47.0
Respiratory_Disease_Deaths,51185,93.5
Respiratory_Disease_Deaths,51185,73.7
Respiratory_Disease_Deaths,51187,60.1
Respiratory_Disease_Deaths,51187,62.4
Respiratory_Disease_Deaths,51191,69.0
Respiratory_Disease_Deaths,51191,53.6
Respiratory_Disease_Deaths,51193,52.6
Respiratory_Disease_Deaths,51193,37.6
Respiratory_Disease_Deaths,51195,78.5
Respiratory_Disease_Deaths,51195,72.9
Respiratory_Disease_Deaths,51197,74.9
Respiratory_Disease_Deaths,51197,57.9
Respiratory_Disease_Deaths,51199,25.2
Respiratory_Disease_Deaths,51199,32.9
Respiratory_Disease_Deaths,51510,17.8
Respiratory_Disease_Deaths,51510,22.4
Respiratory_Disease_Deaths,51515,71.4
Respiratory_Disease_Deaths,51515,37.6
Respiratory_Disease_Deaths,51520,91.8
Respiratory_Disease_Deaths,51520,60.2
Respiratory_Disease_Deaths,51530,90.2
Respiratory_Disease_Deaths,51530,74.1
Respiratory_Disease_Deaths,51540,33.1
Respiratory_Disease_Deaths,51540,41.2
Respiratory_Disease_Deaths,51550,36.0
Respiratory_Disease_Deaths,51550,46.7
Respiratory_Disease_Deaths,51570,76.7
Respiratory_Disease_Deaths,51570,47.7
Respiratory_Disease_Deaths,51580,
Respiratory_Disease_Deaths,51580,
Respiratory_Disease_Deaths,51590,90.5
Respiratory_Disease_Deaths,51590,57.1
Respiratory_Disease_Deaths,51595,97.1
Respiratory_Disease_Deaths,51595,64.4
Respiratory_Disease_Deaths,51600,33.2
Respiratory_Disease_Deaths,51600,29.5
Respiratory_Disease_Deaths,51610,35.9
Respiratory_Disease_Deaths,51610,37.2
Respiratory_Disease_Deaths,51620,
Respiratory_Disease_Deaths,51620,
Respiratory_Disease_Deaths,51630,53.5
Respiratory_Disease_Deaths,51630,59.6
Respiratory_Disease_Deaths,51640,107.5
Respiratory_Disease_Deaths,51640,69.7
Respiratory_Disease_Deaths,51650,38.8
Respiratory_Disease_Deaths,51650,43.2
Respiratory_Disease_Deaths,51660,27.9
Respiratory_Disease_Deaths,51660,37.0
Respiratory_Disease_Deaths,51670,69.6
Respiratory_Disease_Deaths,51670,60.9
Respiratory_Disease_Deaths,51678,
Respiratory_Disease_Deaths,51678,
Respiratory_Disease_Deaths,51680,49.8
Respiratory_Disease_Deaths,51680,40.3
Respiratory_Disease_Deaths,51683,21.8
Respiratory_Disease_Deaths,51683,40.0
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51685,
Respiratory_Disease_Deaths,51690,60.8
Respiratory_Disease_Deaths,51690,40.7
Respiratory_Disease_Deaths,51700,32.8
Respiratory_Disease_Deaths,51700,38.7
Respiratory_Disease_Deaths,51710,38.5
Respiratory_Disease_Deaths,51710,48.1
Respiratory_Disease_Deaths,51720,
Respiratory_Disease_Deaths,51720,
Respiratory_Disease_Deaths,51730,50.3
Respiratory_Disease_Deaths,51730,41.9
Respiratory_Disease_Deaths,51735,38.2
Respiratory_Disease_Deaths,51735,35.2
Respiratory_Disease_Deaths,51740,44.2
Respiratory_Disease_Deaths,51740,41.0
Respiratory_Disease_Deaths,51750,33.3
Respiratory_Disease_Deaths,51750,48.5
Respiratory_Disease_Deaths,51760,35.9
Respiratory_Disease_Deaths,51760,37.7
Respiratory_Disease_Deaths,51770,73.1
Respiratory_Disease_Deaths,51770,59.3
Respiratory_Disease_Deaths,51775,78.3
Respiratory_Disease_Deaths,51775,57.8
Respiratory_Disease_Deaths,51790,62.3
Respiratory_Disease_Deaths,51790,40.2
Respiratory_Disease_Deaths,51800,40.4
Respiratory_Disease_Deaths,51800,46.6
Respiratory_Disease_Deaths,51810,33.6
Respiratory_Disease_Deaths,51810,42.8
Respiratory_Disease_Deaths,51820,70.3
Respiratory_Disease_Deaths,51820,53.3
Respiratory_Disease_Deaths,51830,36.7
Respiratory_Disease_Deaths,51830,38.8
Respiratory_Disease_Deaths,51840,55.0
Respiratory_Disease_Deaths,51840,48.3
Respiratory_Disease_Deaths,51001,59.3
Respiratory_Disease_Deaths,51001,43.8
Respiratory_Disease_Deaths,51003,36.8
Respiratory_Disease_Deaths,51003,33.8
Respiratory_Disease_Deaths,51005,82.1
Respiratory_Disease_Deaths,51005,55.6
Respiratory_Disease_Deaths,51007,48.2
Respiratory_Disease_Deaths,51007,40.5
Respiratory_Disease_Deaths,51009,49.4
Respiratory_Disease_Deaths,51009,41.5
Respiratory_Disease_Deaths,51011,45.0
Respiratory_Disease_Deaths,51011,35.7
Respiratory_Disease_Deaths,51013,19.1
Respiratory_Disease_Deaths,51013,24.6
Respiratory_Disease_Deaths,51015,43.3
Respiratory_Disease_Deaths,51015,38.1
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51017,
Respiratory_Disease_Deaths,51019,43.9
Respiratory_Disease_Deaths,51019,40.8
Respiratory_Disease_Deaths,51021,62.2
Respiratory_Disease_Deaths,51021,50.5
Respiratory_Disease_Deaths,51023,36.7
Respiratory_Disease_Deaths,51023,33.8
Respiratory_Disease_Deaths,51025,23.2
Respiratory_Disease_Deaths,51025,19.2
Respiratory_Disease_Deaths,51027,106.2
Respiratory_Disease_Deaths,51027,97.2
Respiratory_Disease_Deaths,51029,48.3
Respiratory_Disease_Deaths,51029,46.0
Respiratory_Disease_Deaths,51031,39.2
Respiratory_Disease_Deaths,51031,34.5
Respiratory_Disease_Deaths,51033,48.6
Respiratory_Disease_Deaths,51033,48.2
Respiratory_Disease_Deaths,51035,69.0
Respiratory_Disease_Deaths,51035,50.3
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51036,
Respiratory_Disease_Deaths,51037,66.8
Respiratory_Disease_Deaths,51037,47.7
Respiratory_Disease_Deaths,51041,29.5
Respiratory_Disease_Deaths,51041,41.3
Respiratory_Disease_Deaths,51043,65.5
Respiratory_Disease_Deaths,51043,54.1
Respiratory_Disease_Deaths,51045,61.1
Respiratory_Disease_Deaths,51045,50.0
Respiratory_Disease_Deaths,51047,38.1
Respiratory_Disease_Deaths,51047,42.2
Respiratory_Disease_Deaths,51049,46.2
Respiratory_Disease_Deaths,51049,41.3
Respiratory_Disease_Deaths,51051,96.4
Respiratory_Disease_Deaths,51051,81.1
Respiratory_Disease_Deaths,51053,38.1
Respiratory_Disease_Deaths,51053,39.0
Respiratory_Disease_Deaths,51057,62.0
Respiratory_Disease_Deaths,51057,45.3
Respiratory_Disease_Deaths,51059,15.6
Respiratory_Disease_Deaths,51059,22.2
Respiratory_Disease_Deaths,51061,37.4
Respiratory_Disease_Deaths,51061,41.6
Respiratory_Disease_Deaths,51063,60.2
Respiratory_Disease_Deaths,51063,45.8
Respiratory_Disease_Deaths,51065,28.6
Respiratory_Disease_Deaths,51065,28.8
Respiratory_Disease_Deaths,51067,40.1
Respiratory_Disease_Deaths,51067,33.7
Respiratory_Disease_Deaths,51069,42.3
Respiratory_Disease_Deaths,51069,48.2
Respiratory_Disease_Deaths,51071,72.9
Respiratory_Disease_Deaths,51071,54.7
Respiratory_Disease_Deaths,51073,47.0
Respiratory_Disease_Deaths,51073,44.6
Respiratory_Disease_Deaths,51075,34.3
Respiratory_Disease_Deaths,51075,32.1
Respiratory_Disease_Deaths,51077,80.8
Respiratory_Disease_Deaths,51077,52.7
Respiratory_Disease_Deaths,51079,36.7
Respiratory_Disease_Deaths,51079,42.7
Respiratory_Disease_Deaths,51081,38.1
Respiratory_Disease_Deaths,51081,42.4
Respiratory_Disease_Deaths,51083,71.4
Respiratory_Disease_Deaths,51083,49.1
Respiratory_Disease_Deaths,51085,38.3
Respiratory_Disease_Deaths,51085,41.0
Respiratory_Disease_Deaths,51087,45.0
Respiratory_Disease_Deaths,51087,44.2
Respiratory_Disease_Deaths,51089,52.0
Respiratory_Disease_Deaths,51089,38.5
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51091,
Respiratory_Disease_Deaths,51093,43.6
Respiratory_Disease_Deaths,51093,43.2
Respiratory_Disease_Deaths,51095,33.6
Respiratory_Disease_Deaths,51095,23.0
Respiratory_Disease_Deaths,51097,64.9
Respiratory_Disease_Deaths,51097,48.2
Respiratory_Disease_Deaths,51099,33.7
Respiratory_Disease_Deaths,51099,46.1
Respiratory_Disease_Deaths,51101,42.5
Respiratory_Disease_Deaths,51101,44.3
Respiratory_Disease_Deaths,51103,86.9
Respiratory_Disease_Deaths,51103,36.9
Respiratory_Disease_Deaths,51105,70.7
Respiratory_Disease_Deaths,51105,58.9
Respiratory_Disease_Deaths,51107,12.8
Respiratory_Disease_Deaths,51107,28.4
Respiratory_Disease_Deaths,51109,46.2
Respiratory_Disease_Deaths,51109,45.3
Respiratory_Disease_Deaths,51111,52.8
Respiratory_Disease_Deaths,51111,42.4
Respiratory_Disease_Deaths,51113,49.8
Respiratory_Disease_Deaths,51113,39.6
Respiratory_Disease_Deaths,51115,58.6
Respiratory_Disease_Deaths,51115,33.3
Respiratory_Disease_Deaths,51117,64.7
Respiratory_Disease_Deaths,51117,44.5
Respiratory_Disease_Deaths,51119,59.2
Respiratory_Disease_Deaths,51119,32.4
Respiratory_Disease_Deaths,51121,32.3
Respiratory_Disease_Deaths,51121,43.8
Respiratory_Disease_Deaths,51125,51.8
Respiratory_Disease_Deaths,51125,39.8
Respiratory_Disease_Deaths,51127,32.8
Respiratory_Disease_Deaths,51127,39.1
Respiratory_Disease_Deaths,51131,56.4
Respiratory_Disease_Deaths,51131,33.0
Respiratory_Disease_Deaths,51133,68.7
Respiratory_Disease_Deaths,51133,36.0
Respiratory_Disease_Deaths,51135,62.5
Respiratory_Disease_Deaths,51135,47.2
Respiratory_Disease_Deaths,51137,45.7
Respiratory_Disease_Deaths,51137,36.1
Respiratory_Disease_Deaths,51139,38.3
Respiratory_Disease_Deaths,51139,30.3
Respiratory_Disease_Deaths,51141,62.4
Respiratory_Disease_Deaths,51141,42.1
Respiratory_Disease_Deaths,51143,50.3
Respiratory_Disease_Deaths,51143,41.5
Respiratory_Disease_Deaths,51145,30.9
Respiratory_Disease_Deaths,51145,44.3
Respiratory_Disease_Deaths,51147,59.0
Respiratory_Disease_Deaths,51147,52.7
Respiratory_Disease_Deaths,51149,27.9
Respiratory_Disease_Deaths,51149,39.5
Respiratory_Disease_Deaths,51153,16.4
Respiratory_Disease_Deaths,51153,36.7
Respiratory_Disease_Deaths,51155,65.1
Respiratory_Disease_Deaths,51155,49.6
Respiratory_Disease_Deaths,51157,
Respiratory_Disease_Deaths,51157,
Respiratory_Disease_Deaths,51159,86.3
Respiratory_Disease_Deaths,51159,59.8
Respiratory_Disease_Deaths,51161,53.6
Respiratory_Disease_Deaths,51161,40.7
Respiratory_Disease_Deaths,51163,43.7
Respiratory_Disease_Deaths,51163,31.5
Respiratory_Disease_Deaths,51165,39.9
Respiratory_Disease_Deaths,51165,33.6
Respiratory_Disease_Deaths,51167,80.0
Respiratory_Disease_Deaths,51167,69.9
Respiratory_Disease_Deaths,51169,82.1
Respiratory_Disease_Deaths,51169,58.9
Respiratory_Disease_Deaths,51171,51.0
Respiratory_Disease_Deaths,51171,36.6
Respiratory_Disease_Deaths,51173,112.9
Respiratory_Disease_Deaths,51173,83.8
Respiratory_Disease_Deaths,51175,41.1
Respiratory_Disease_Deaths,51175,35.7
Respiratory_Disease_Deaths,51177,30.9
Respiratory_Disease_Deaths,51177,45.1
Respiratory_Disease_Deaths,51179,16.6
Respiratory_Disease_Deaths,51179,33.2
Respiratory_Disease_Deaths,51181,43.1
Respiratory_Disease_Deaths,51181,35.8
Respiratory_Disease_Deaths,51183,50.6
Respiratory_Disease_Deaths,51183,46.1
Respiratory_Disease_Deaths,51185,91.8
Respiratory_Disease_Deaths,51185,72.7
Respiratory_Disease_Deaths,51187,62.1
Respiratory_Disease_Deaths,51187,64.5
Respiratory_Disease_Deaths,51191,72.2
Respiratory_Disease_Deaths,51191,57.3
Respiratory_Disease_Deaths,51193,50.5
Respiratory_Disease_Deaths,51193,36.0
Respiratory_Disease_Deaths,51195,77.4
Respiratory_Disease_Deaths,51195,72.2
Respiratory_Disease_Deaths,51197,80.0
Respiratory_Disease_Deaths,51197,62.4
Respiratory_Disease_Deaths,51199,27.2
Respiratory_Disease_Deaths,51199,36.5
Respiratory_Disease_Deaths,51510,18.6
Respiratory_Disease_Deaths,51510,23.7
Respiratory_Disease_Deaths,51515,83.2
Respiratory_Disease_Deaths,51515,42.2
Respiratory_Disease_Deaths,51520,92.5
Respiratory_Disease_Deaths,51520,61.0
Respiratory_Disease_Deaths,51530,81.9
Respiratory_Disease_Deaths,51530,66.8
Respiratory_Disease_Deaths,51540,39.7
Respiratory_Disease_Deaths,51540,48.7
Respiratory_Disease_Deaths,51550,35.2
Respiratory_Disease_Deaths,51550,46.8
Respiratory_Disease_Deaths,51570,78.1
Respiratory_Disease_Deaths,51570,49.4
Respiratory_Disease_Deaths,51580,70.6
Respiratory_Disease_Deaths,51580,47.2
Respiratory_Disease_Deaths,51590,89.3
